hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum
210006,44183,MD,210006,UNIVERSITY OF MD HARFORD MEMORIAL HOSPITAL,501 SOUTH  UNION AVENUE,HAVRE DE GRACE,21078,Short Term,24025,TRUE,87.6,87.6,54.4,48.1,48.1,15.3,9.9,0,0,54.4,6,6,5.4,5.4,-999999,-999999,0,0,0,613,613,381,337,337,107,69,0,0,381,42,42,38,38,7,5,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,0,0,0,-999999,4,-999999,0,0,32,21,0,0,0,-999999,-999999,7,4,5,0,0,325,0
210048,44183,MD,210048,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,21044,Short Term,24027,TRUE,381.9,339.9,339.9,223,202.6,41.4,41.1,0,0,381.9,58,33,42.3,25,14.1,14.1,0,0,0,2673,2379,2379,1561,1418,290,288,0,0,2673,406,231,296,175,99,99,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42,0,-999999,7,-999999,7,11,5,7,0,0,297,65,0,8,15,10,6,8,6,12,0,0,958,0
210030,44183,MD,210030,UMD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN STREET,CHESTERTOWN,21620,Short Term,24029,FALSE,32.4,32.4,10.7,7,7,-999999,-999999,0,0,10.7,-999999,-999999,-999999,-999999,0,0,0,0,0,227,227,75,49,49,15,-999999,0,0,75,14,14,5,5,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,0,0,-999999,0,0,8,0,0,0,0,-999999,0,-999999,0,4,0,184,0
210022,44183,MD,210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,20814,Short Term,24031,TRUE,264.3,259.3,243.3,213.6,212.7,35.3,34.9,0,0,248.3,22.1,22.1,19.3,19.3,12.1,11.9,0,0,0,1850,1815,1703,1495,1489,247,244,0,0,1738,155,155,135,135,85,83,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,0,-999999,-999999,-999999,6,-999999,10,18,0,0,192,28,0,0,-999999,-999999,-999999,5,10,9,0,0,676,0
210004,44183,MD,210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031,TRUE,452,402,378,357.9,312.7,96.9,92.7,0,0,428,120,70,107.3,62.6,42.1,41.1,0,0,0,3164,2814,2646,2505,2189,678,649,0,0,2996,840,490,751,438,295,288,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,102,-999999,4,9,12,18,19,27,12,0,0,207,-999999,0,-999999,0,0,0,0,0,0,0,-999999,1098,0
210057,44183,MD,210057,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,20850,Short Term,24031,TRUE,546,546,431,335.3,332.6,57.4,42.4,-999999,-999999,431,36,36,22,22,11.6,10.9,0,0,0,3822,3822,3017,2347,2328,402,297,-999999,-999999,3017,252,252,154,154,81,76,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,32,-999999,-999999,-999999,-999999,-999999,7,7,7,0,-999999,442,113,-999999,5,5,11,15,21,27,28,0,4,1161,0
210065,44183,MD,210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,20876,Short Term,24031,TRUE,110,102,91,86.9,82.7,24.4,24.3,-999999,0,99,23,15,14.4,10.3,5.4,5.4,0,0,0,770,714,637,608,579,171,170,-999999,0,693,161,105,101,72,38,38,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,-999999,-999999,-999999,-999999,5,5,5,-999999,0,-999999,58,0,0,0,0,0,0,0,0,0,0,-999999,403,0
210018,44183,MD,210018,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,OLNEY,20832,Short Term,24031,TRUE,207,185,123.7,119.9,116.6,56.7,41.9,0,0,127.4,14.4,14.4,8.1,8.1,5.4,5,0,0,0,1449,1295,866,839,816,397,293,0,0,892,101,101,57,57,38,35,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,44,0,0,-999999,-999999,7,9,7,18,-999999,0,277,82,0,4,6,4,6,13,17,32,0,0,531,0
210062,44183,MD,210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,20735,Short Term,24033,TRUE,304,296,183.4,161.9,153.9,60.6,45.3,0,0,196.3,24.9,24.9,23.1,23.1,16,14.3,0,0,0,2128,2072,1284,1133,1077,424,317,0,0,1374,174,174,162,162,112,100,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,66,0,4,5,10,18,13,9,7,0,0,421,101,-999999,9,9,8,17,20,18,18,0,0,829,0
210016,44183,MD,210016,ADVENTIST HEALTHCARE WHITE OAK MEDICAL CENTER,11890 HEALING WAY,SILVER SPRING,20904,Short Term,24033,TRUE,310,310,275,228,228,98.9,82.6,0,0,275,28,28,23.7,23.7,9.6,7.9,0,0,0,2170,2170,1925,1596,1596,692,578,0,0,1925,196,196,166,166,67,55,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,54,0,5,4,9,6,8,12,10,0,0,282,116,-999999,5,12,13,11,16,27,31,0,0,589,0
210051,44183,MD,210051,DOCTORS'  COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,20706,Short Term,24033,TRUE,291,291,291,183.1,183.1,58.1,55.4,0,0,291,24,24,20.6,20.6,11.6,10.6,0,0,0,2037,2037,2037,1282,1282,407,388,0,0,2037,168,168,144,144,81,74,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,0,-999999,-999999,-999999,-999999,-999999,0,0,273,13,-999999,-999999,-999999,-999999,-999999,5,0,-999999,0,0,813,0
210003,44183,MD,210003,UMD PRINCE GEORGE'S HOSPITAL CTR,3001 HOSPITAL DRIVE,CHEVERLY,20785,Short Term,24033,TRUE,527,527,218.6,195.4,195.4,90,87.6,0,0,218.6,53.3,53.3,50.3,50.3,25,23.7,0,0,0,3689,3689,1530,1368,1368,630,613,0,0,1530,373,373,352,352,175,166,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,76,0,0,6,9,19,20,10,12,0,0,463,4,0,0,0,-999999,0,-999999,0,-999999,0,0,1437,0
210060,44183,MD,210060,ADVENTIST HEALTHCARE FORT WASHINGTON MEDICAL CTR,11711 LIVINGSTON ROAD,FORT WASHINGTON,20744,Short Term,24033,TRUE,66,66,49,34.6,34.6,13.6,9.1,0,0,49,16,16,8.9,8.9,5.3,4.1,0,0,0,462,462,343,242,242,95,64,0,0,343,112,112,62,62,37,29,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,0,-999999,-999999,-999999,4,-999999,0,0,0,115,31,0,0,0,-999999,6,10,6,8,0,0,400,0
210028,44183,MD,210028,MEDSTAR SAINT MARY'S HOSPITAL,25500 POINT LOOKOUT ROAD,LEONARDTOWN,20650,Short Term,24037,TRUE,190,170,107.9,92.1,86.6,18.6,17.4,0,0,123,9,9,9,9,5.4,5.4,0,0,0,1330,1190,755,645,606,130,122,0,0,861,63,63,63,63,38,38,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,0,-999999,0,-999999,6,5,-999999,-999999,0,0,221,152,-999999,14,24,20,18,28,19,27,0,-999999,630,0
210037,44183,MD,210037,UMD SHORE MEDICAL CENTER AT EASTON,219 SOUTH  WASHINGTON STREET,EASTON,21601,Short Term,24041,TRUE,154.6,150.3,78.7,73.9,73.6,17,9.3,0,0,82.3,5.4,5.4,5.3,5.3,-999999,-999999,0,0,0,1082,1052,551,517,515,119,65,0,0,576,38,38,37,37,16,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,0,0,-999999,-999999,4,4,5,0,13,33,0,-999999,0,-999999,4,4,8,4,10,0,892,0
210001,44183,MD,210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,21742,Short Term,24043,TRUE,389,381,259,196.9,196.1,102.4,0,-999999,0,266.7,24,24,20.1,20.1,14.7,0,0,0,0,2723,2667,1813,1378,1373,717,0,-999999,0,1867,168,168,141,141,103,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,78,-999999,5,5,12,8,14,18,15,0,0,166,26,0,-999999,0,6,9,-999999,5,-999999,0,0,1027,0
210019,44183,MD,210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,21801,Short Term,24045,TRUE,472,472,344,265.6,247.9,62.6,47.7,-999999,-999999,350,87,87,30.4,30.1,12.1,6.4,0,0,0,3304,3304,2408,1859,1735,438,334,-999999,-999999,2450,609,609,213,211,85,45,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,65,0,0,-999999,6,6,22,19,11,0,-999999,455,12,0,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,1335,0
210061,44183,MD,210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,21811,Short Term,24047,TRUE,56.9,56.9,56.9,47.3,47.3,18.1,18.1,0,0,56.9,8.9,8.9,7.9,7.9,5,5,-999999,-999999,0,398,398,398,331,331,127,127,0,0,398,62,62,55,55,35,35,6,6,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0,-999999,0,-999999,0,-999999,4,-999999,0,0,146,0,0,0,0,0,0,0,0,0,0,0,457,0
210008,44183,MD,210008,MERCY MEDICAL CENTER INC,301 SAINT PAUL PLACE,BALTIMORE,21202,Short Term,24510,TRUE,170,170,149,106,106,13,13,0,0,149,15,15,-999999,-999999,-999999,-999999,0,0,0,1190,1190,1043,742,742,91,91,0,0,1043,105,105,25,25,9,9,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,715,0
210013,44183,MD,210013,"GRACE MEDICAL CENTER, INC",2000 W BALTIMORE STREET,BALTIMORE,21223,Short Term,24510,TRUE,33,33,8,6.1,6.1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,231,231,56,43,43,0,0,0,0,56,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0
210056,44183,MD,210056,MEDSTAR GOOD SAMARITAN HOSPITAL,5601 LOCH RAVEN BOULEVARD,BALTIMORE,21239,Short Term,24510,TRUE,316,316,209,178.9,178.9,49.9,42.3,0,0,209,16.6,16.6,14.4,14.4,5.6,4.7,0,0,0,2212,2212,1463,1252,1252,349,296,0,0,1463,116,116,101,101,39,33,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,61,0,0,-999999,-999999,7,17,16,15,0,0,292,93,-999999,6,5,9,13,22,19,17,0,0,689,0
210068,44183,MD,210068,BALTIMORE CONVENTION CENTER ALTERNATE CARE SITE,1 WEST PRATT STREET,BALTIMORE,21201,Short Term,24510,TRUE,192,192,192,27.1,27.1,27.1,27.1,0,0,192,0,0,0,0,0,0,0,0,0,1344,1344,1344,190,190,190,190,0,0,1344,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,51,0,0,8,13,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210038,44183,MD,210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,21201,Short Term,24510,TRUE,114,114,55.6,48.7,48.7,17.9,9.3,0,0,55.6,15.9,15.9,15.4,15.4,5.3,-999999,0,0,0,798,798,389,341,341,125,65,0,0,389,111,111,108,108,37,25,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,-999999,-999999,0,0,0,-999999,0,0,0,32,0,-999999,-999999,-999999,8,15,-999999,-999999,0,0,336,0
210002,44183,MD,210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,21201,Short Term,24510,TRUE,706,706,576,475.1,475.1,67.1,38,-999999,0,576,201.4,201.4,167.9,167.9,21.9,15,0,0,0,4942,4942,4032,3326,3326,470,266,-999999,0,4032,1410,1410,1175,1175,153,105,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,32,-999999,-999999,-999999,-999999,5,9,5,-999999,0,0,0,47,0,6,5,5,9,9,7,4,-999999,14,1192,0
210009,44183,MD,210009,"JOHNS HOPKINS HOSPITAL, THE",600 NORTH  WOLFE STREET,BALTIMORE,21287,Short Term,24510,TRUE,1051,833,833,867,698.3,56.9,54.9,-999999,-999999,1051,195.7,116.7,173.1,103.7,25.9,25,0,0,0,7357,5831,5831,6069,4888,398,384,9,7,7357,1370,817,1212,726,181,175,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,40,0,7,-999999,-999999,5,9,7,7,0,-999999,593,73,-999999,12,15,4,11,14,10,5,0,9,1297,0
210011,44183,MD,210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,21229,Short Term,24510,TRUE,247.6,229.6,198.7,204.4,188.9,34.4,34.4,-999999,0,216.7,30.6,16.6,30.4,16.3,8.7,8.7,0,0,0,1733,1607,1391,1431,1322,241,241,-999999,0,1517,214,116,213,114,61,61,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,42,-999999,0,-999999,4,7,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,1099,0
210024,44183,MD,210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,21218,Short Term,24510,TRUE,364,364,169,138.1,138.1,41.7,36.7,0,0,169,27.3,27.3,23.7,23.7,9.9,8.7,0,0,0,2548,2548,1183,967,967,292,257,0,0,1183,191,191,166,166,69,61,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,56,0,-999999,-999999,4,11,13,20,4,0,0,318,88,-999999,4,4,6,15,21,27,10,0,0,724,0
210029,44183,MD,210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,21224,Short Term,24510,TRUE,391.3,369.7,369.7,274.6,264.9,30,29.9,0,0,391.3,66.3,56.6,55.1,50.1,7.4,7.4,0,0,0,2739,2588,2588,1922,1854,210,209,0,0,2739,464,396,386,351,52,52,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,39,0,0,-999999,4,4,12,9,8,0,0,279,62,0,5,9,4,7,18,9,10,0,0,888,0
210012,44183,MD,210012,SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVENUE,BALTIMORE,21215,Short Term,24510,TRUE,472,444,343,326.1,302.7,71.4,49.1,-999999,-999999,389,59,35,48,32.4,14.4,11.3,-999999,-999999,-999999,3304,3108,2401,2283,2119,500,344,9,-999999,2723,413,245,336,227,101,79,13,-999999,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0,-999999,0,-999999,-999999,8,4,6,0,-999999,0,61,0,-999999,4,-999999,7,15,12,19,0,-999999,993,0
210034,44183,MD,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,21225,Short Term,24510,TRUE,275,218,152.7,130.9,119.6,38.6,27.1,0,0,175.3,19.9,19.9,15.6,15.6,10.3,9.7,0,0,0,1925,1526,1069,916,837,270,190,0,0,1227,139,139,109,109,72,68,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,43,0,-999999,-999999,8,4,8,15,4,0,0,235,77,-999999,19,9,9,14,11,8,4,0,-999999,617,0
210027,44176,MD,210027,U P M C WESTERN MARYLAND,12500 WILLOWBROOK ROAD,CUMBERLAND,21502,Short Term,24001,TRUE,191.6,191.6,190.9,179.1,179.1,78.3,76.6,0,0,190.9,28,28,17.9,17.9,17.9,17.1,0,0,0,1341,1341,1336,1254,1254,548,536,0,0,1336,196,196,125,125,125,120,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,49,0,-999999,-999999,5,5,11,13,13,0,0,170,-999999,0,0,0,0,0,0,-999999,-999999,0,0,589,0
210023,44176,MD,210023,ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,21401,Short Term,24003,TRUE,439,429,316,285.7,280.6,76.9,65.3,0,0,326,38,38,27.7,27.7,8.4,8.3,0,0,0,3073,3003,2212,2000,1964,538,457,0,0,2282,266,266,194,194,59,58,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,91,-999999,6,5,11,16,20,17,15,0,0,76,67,-999999,15,25,-999999,-999999,4,10,6,0,0,1415,0
210043,44176,MD,210043,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,21061,Short Term,24003,TRUE,359.4,340.1,290.4,332.6,317.4,93,67.6,-999999,-999999,315.9,37.9,37.9,36.1,36.1,25.6,23.9,0,0,0,2516,2381,2033,2328,2222,651,473,-999999,-999999,2211,265,265,253,253,179,167,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28,0,0,0,-999999,8,8,7,-999999,0,0,143,0,0,0,0,0,0,0,0,0,0,0,1220,0
210063,44176,MD,210063,UNIVERSITY OF MD ST JOSEPH MEDICAL CENTER,7601 OSLER DRIVE,TOWSON,21204,Short Term,24005,TRUE,171.9,166,150,142.1,139,46,27.6,-999999,0,155.9,16,16,14.6,14.6,6.1,4.6,0,0,0,1203,1162,1050,995,973,322,193,8,0,1091,112,112,102,102,43,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0,-999999,-999999,-999999,-999999,4,5,5,0,-999999,0,69,-999999,-999999,-999999,6,14,11,14,19,-999999,6,642,0
210040,44176,MD,210040,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,21133,Short Term,24005,TRUE,196.3,196.3,147.3,129.6,129.6,58.9,46.4,0,0,147.3,28.3,28.3,24.6,24.6,12.9,11,0,0,0,1374,1374,1031,907,907,412,325,0,0,1031,198,198,172,172,90,77,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,34,0,-999999,-999999,-999999,-999999,6,8,11,-999999,0,0,36,0,-999999,-999999,-999999,6,5,9,10,-999999,0,682,0
210015,44176,MD,210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,9000 FRANKLIN SQUARE DRIVE,BALTIMORE,21237,Short Term,24005,TRUE,547,471,363,370.3,340.3,108.4,93.1,0,0,396,64,41.6,46.4,35.6,22.9,22,-999999,-999999,-999999,3829,3297,2541,2592,2382,759,652,0,0,2772,448,291,325,249,160,154,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,111,0,4,4,8,16,16,29,33,-999999,0,681,254,6,16,30,20,23,47,51,61,0,-999999,1202,0
210039,44176,MD,210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,20678,Short Term,24009,TRUE,87.7,87.7,57.3,49.4,49.4,16.6,13.4,0,0,57.3,6.4,6.4,6,6,-999999,-999999,0,0,0,614,614,401,346,346,116,94,0,0,401,45,45,42,42,24,22,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,134,12,0,0,0,0,4,-999999,0,5,0,0,528,0
210033,44176,MD,210033,CARROLL HOSPITAL CENTER,200 MEMORIAL AVENUE,WESTMINSTER,21157,Short Term,24013,TRUE,222.7,219.7,179.7,152.3,149.3,50.3,39.7,0,0,182.7,11,11,10.7,10.7,6.4,5.7,0,0,0,1559,1538,1258,1066,1045,352,278,0,0,1279,77,77,75,75,45,40,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,41,0,0,-999999,-999999,5,8,16,8,-999999,-999999,0,50,0,0,-999999,-999999,4,12,16,15,-999999,0,657,0
210032,44176,MD,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,21921,Short Term,24015,TRUE,96.9,96.9,86.9,75.1,75.1,40.4,32.9,0,0,86.9,8.9,8.9,7.7,7.7,4.9,4.6,0,0,0,678,678,608,526,526,283,230,0,0,608,62,62,54,54,34,32,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,33,0,0,-999999,4,-999999,9,10,5,0,0,78,31,-999999,0,-999999,5,5,5,8,6,0,0,578,0
210035,44176,MD,210035,UMD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,LA PLATA,20646,Short Term,24017,TRUE,147.6,147.6,111.6,81.6,81.6,11,11,0,0,111.6,8.4,8.4,8,8,-999999,-999999,0,0,0,1033,1033,781,571,571,77,77,0,0,781,59,59,56,56,17,17,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0,0,0,-999999,-999999,0,-999999,-999999,0,0,0,14,0,0,0,-999999,-999999,4,-999999,-999999,0,0,738,0
210005,44176,MD,210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,21701,Short Term,24021,TRUE,322.4,247.7,220,204,170.1,49.3,49.3,0,0,285.7,17.9,17.9,16,16,8.9,8.9,0,0,0,2257,1734,1540,1428,1191,345,345,0,0,2000,125,125,112,112,62,62,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,53,0,4,-999999,7,11,11,7,11,-999999,0,133,0,0,0,0,0,0,0,0,0,0,0,778,0
210017,44176,MD,210017,GARRETT COUNTY MEMORIAL HOSPITAL,251 NORTH  FOURTH STREET,OAKLAND,21550,Short Term,24023,FALSE,36,36,36,28,28,15.4,15.4,-999999,-999999,36,4,4,-999999,-999999,-999999,-999999,0,0,0,252,252,252,196,196,108,108,-999999,-999999,252,28,28,24,24,18,18,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0,0,0,-999999,-999999,6,10,-999999,0,-999999,57,0,0,0,0,0,0,0,0,0,0,-999999,176,0
